"file","caption","alt_text","category","png_time","StartTime"
"comp_agedat_flt1mkt0_page2.png","Age comp data, whole catch, FISH_A1 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_bubflt1mkt0_page2.png","Age comp data, whole catch, FISH_A1 (max=0.2) (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_data_weighting_TA1.8_FISH_A1.png","Mean age for FISH_A1 with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_flt2mkt0.png","Age comp data, whole catch, SURV_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_bubflt2mkt0.png","Age comp data, whole catch, SURV_A1 (max=0.15)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_data_weighting_TA1.8_SURV_A1.png","Mean age for SURV_A1 with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_flt4mkt0_page1.png","Age comp data, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_flt4mkt0_page2.png","Age comp data, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_bubflt4mkt0_page2.png","Age comp data, whole catch, FISH_A2 (max=0.24) (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_data_weighting_TA1.8_FISH_A2.png","Mean age for FISH_A2 with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_flt5mkt0.png","Age comp data, whole catch, SURV_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_bubflt5mkt0.png","Age comp data, whole catch, SURV_A2 (max=0.21)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agedat_data_weighting_TA1.8_SURV_A2.png","Mean age for SURV_A2 with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt1mkt0_page1.png","Sex ratios for age comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt1mkt0_page2.png","Sex ratios for age comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt2mkt0.png","Sex ratios for age comps, whole catch, SURV_A1.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt4mkt0_page1.png","Sex ratios for age comps, whole catch, FISH_A2 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt4mkt0_page2.png","Sex ratios for age comps, whole catch, FISH_A2 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_data_age_flt5mkt0.png","Sex ratios for age comps, whole catch, SURV_A2.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_flt1mkt0_page1.png","Length comps, whole catch, FISH_A1 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_flt1mkt0_page2.png","Length comps, whole catch, FISH_A1 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_residsflt1mkt0_page2.png","Pearson residuals, whole catch, FISH_A1 (max=4.69) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, FISH_A1",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_data_weighting_TA1.8_FISH_A1.png","Mean length for FISH_A1 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from FISH_A1:<br>1.0521 (0.7525-1.895) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_flt2mkt0.png","Length comps, whole catch, SURV_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_residsflt2mkt0.png","Pearson residuals, whole catch, SURV_A1 (max=3.39) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, SURV_A1",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_lenfit_data_weighting_TA1.8_SURV_A1.png","Mean length for SURV_A1 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from SURV_A1:<br>3.6302 (2.3211-11.8049) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_len_flt1mkt0_page1.png","Sex ratios for length comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_len_flt1mkt0_page2.png","Sex ratios for length comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_len_flt2mkt0.png","Sex ratios for length comps, whole catch, SURV_A1.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1__aggregated_across_time.png","Size comps,  size method 1, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1_flt4mkt0_page1.png","Size comps,  size method 1, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1_flt4mkt0_page2.png","Size comps,  size method 1, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1_residsflt4mkt0_page2.png","Pearson residuals, whole catch, FISH_A2 (max=11.64) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1_sampsize_flt4mkt0.png","N-EffN comparison, Size comps,  size method 1, whole catch, FISH_A2",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method1_data_weighting_TA1.8_FISH_A2.png","Mean size for FISH_A2 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for size data from FISH_A2:<br>0.422 (0.2972-0.7633) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method2__aggregated_across_time.png","Size comps,  size method 2, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method2_flt5mkt0.png","Size comps,  size method 2, whole catch, SURV_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method2_residsflt5mkt0.png","Pearson residuals, whole catch, SURV_A2 (max=13.61) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method2_sampsize_flt5mkt0.png","N-EffN comparison, Size comps,  size method 2, whole catch, SURV_A2",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_sizefit_method2_data_weighting_TA1.8_SURV_A2.png","Mean size for SURV_A2 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for size data from SURV_A2:<br>0.6664 (0.3651-4.2074) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"SizeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit__aggregated_across_time.png","Age comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt1mkt0_page1.png","Age comps, whole catch, FISH_A1 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt1mkt0_page2.png","Age comps, whole catch, FISH_A1 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_residsflt1mkt0_page2.png","Pearson residuals, whole catch, FISH_A1 (max=3.6) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_sampsize_flt1mkt0.png","N-EffN comparison, Age comps, whole catch, FISH_A1",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_data_weighting_TA1.8_FISH_A1.png","Mean age for FISH_A1 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from FISH_A1:<br>1.014 (0.7225-1.6728) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt2mkt0.png","Age comps, whole catch, SURV_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_residsflt2mkt0.png","Pearson residuals, whole catch, SURV_A1 (max=3.19) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_sampsize_flt2mkt0.png","N-EffN comparison, Age comps, whole catch, SURV_A1",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_data_weighting_TA1.8_SURV_A1.png","Mean age for SURV_A1 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from SURV_A1:<br>1.2044 (0.728-4.1723) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt4mkt0_page1.png","Age comps, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt4mkt0_page2.png","Age comps, whole catch, FISH_A2 (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_residsflt4mkt0_page2.png","Pearson residuals, whole catch, FISH_A2 (max=3.4) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_sampsize_flt4mkt0.png","N-EffN comparison, Age comps, whole catch, FISH_A2",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_data_weighting_TA1.8_FISH_A2.png","Mean age for FISH_A2 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from FISH_A2:<br>1.2121 (0.8308-2.0834) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_flt5mkt0.png","Age comps, whole catch, SURV_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_residsflt5mkt0.png","Pearson residuals, whole catch, SURV_A2 (max=3.41) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_sampsize_flt5mkt0.png","N-EffN comparison, Age comps, whole catch, SURV_A2",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_agefit_data_weighting_TA1.8_SURV_A2.png","Mean age for SURV_A2 with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from SURV_A2:<br>0.5166 (0.2663-5.4182) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt1mkt0_page1.png","Sex ratios for age comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt1mkt0_page2.png","Sex ratios for age comps, whole catch, FISH_A1 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt2mkt0.png","Sex ratios for age comps, whole catch, SURV_A1.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt4mkt0_page1.png","Sex ratios for age comps, whole catch, FISH_A2 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt4mkt0_page2.png","Sex ratios for age comps, whole catch, FISH_A2 (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"sexratio_age_flt5mkt0.png","Sex ratios for age comps, whole catch, SURV_A2.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"AgeComp",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_flt1mkt0.png","Mean length at age data, whole catch, FISH_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_bubflt1mkt0.png","Mean length at age data, whole catch, FISH_A1 (max=73.17)",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_flt2mkt0.png","Mean length at age data, whole catch, SURV_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_bubflt2mkt0.png","Mean length at age data, whole catch, SURV_A1 (max=73.54)",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_flt4mkt0.png","Mean length at age data, whole catch, FISH_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_bubflt4mkt0.png","Mean length at age data, whole catch, FISH_A2 (max=72.91)",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_flt5mkt0.png","Mean length at age data, whole catch, SURV_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAdat_bubflt5mkt0.png","Mean length at age data, whole catch, SURV_A2 (max=71.7)",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_flt1mkt0.png","Mean length at age fit, whole catch, FISH_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_residsflt1mkt0.png","Pearson residuals, whole catch, FISH_A1 (max=2.39) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_flt2mkt0.png","Mean length at age fit, whole catch, SURV_A1.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_residsflt2mkt0.png","Pearson residuals, whole catch, SURV_A1 (max=2.37) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_flt4mkt0.png","Mean length at age fit, whole catch, FISH_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_residsflt4mkt0.png","Pearson residuals, whole catch, FISH_A2 (max=2.6) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_flt5mkt0.png","Mean length at age fit, whole catch, SURV_A2.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"comp_LAAfit_residsflt5mkt0.png","Pearson residuals, whole catch, SURV_A2 (max=2.04) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"Mean@A",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"move1_movement_rates_seas1.png","Movement rates
(fraction moving per year in season 1)",NA,"Move",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2024-04-30 16:56:13.588766,"StartTime: Tue Apr 30 16:47:01 2024"
